model_size|update_type|sample_id|timestamp_seconds|delta_seconds|object_count|object_delta_count|remote_reference_sent_ack_count|remote_reference_sent_ack_delta_count|remote_reference_recv_ack_count|remote_reference_recv_ack_delta_count
42000|OBJECT|504|12600|25|9238|23|0|0|0|0
42000|OBJECT|505|12625|25|9254|16|0|0|0|0
42000|OBJECT|506|12650|25|9276|22|0|0|0|0
42000|OBJECT|507|12675|25|9293|17|0|0|0|0
42000|OBJECT|508|12700|25|9315|22|0|0|0|0
42000|OBJECT|509|12725|25|9331|16|0|0|0|0
42000|OBJECT|510|12750|25|9352|21|0|0|0|0
42000|OBJECT|511|12775|25|9373|21|0|0|0|0
42000|OBJECT|512|12800|25|9391|18|0|0|0|0
42000|OBJECT|513|12825|25|9413|22|0|0|0|0
42000|OBJECT|514|12850|25|9429|16|0|0|0|0
42000|OBJECT|515|12875|25|9451|22|0|0|0|0
42000|OBJECT|516|12900|25|9468|17|0|0|0|0
42000|OBJECT|517|12925|25|9490|22|0|0|0|0
42000|OBJECT|518|12950|25|9507|17|0|0|0|0
42000|OBJECT|519|12975|25|9529|22|0|0|0|0
42000|OBJECT|520|13000|25|9545|16|0|0|0|0
42000|OBJECT|521|13025|25|9567|22|0|0|0|0
42000|OBJECT|522|13050|25|9583|16|0|0|0|0
42000|OBJECT|523|13075|25|9605|22|0|0|0|0
42000|OBJECT|524|13100|25|9621|16|0|0|0|0
42000|OBJECT|525|13125|25|9643|22|0|0|0|0
42000|OBJECT|526|13150|25|9659|16|0|0|0|0
42000|OBJECT|527|13175|25|9681|22|0|0|0|0
42000|OBJECT|528|13200|25|9697|16|0|0|0|0
42000|OBJECT|529|13225|25|9719|22|0|0|0|0
42000|OBJECT|530|13250|25|9734|15|0|0|0|0
42000|OBJECT|531|13275|25|9757|23|0|0|0|0
42000|OBJECT|532|13300|25|9773|16|0|0|0|0
42000|OBJECT|533|13325|25|9795|22|0|0|0|0
42000|OBJECT|534|13350|25|9811|16|0|0|0|0
42000|OBJECT|535|13375|25|9833|22|0|0|0|0
42000|OBJECT|536|13400|25|9841|8|0|0|0|0
42000|OBJECT|537|13425|25|9859|18|0|0|0|0
42000|OBJECT|538|13450|25|9881|22|0|0|0|0
42000|OBJECT|539|13475|25|9898|17|0|0|0|0
42000|OBJECT|540|13500|25|9919|21|0|0|0|0
42000|OBJECT|541|13525|25|9935|16|0|0|0|0
42000|OBJECT|542|13550|25|9957|22|0|0|0|0
42000|OBJECT|543|13575|25|9974|17|0|0|0|0
42000|OBJECT|544|13600|25|9996|22|0|0|0|0
42000|OBJECT|545|13625|25|10012|16|0|0|0|0
42000|OBJECT|546|13650|25|10034|22|0|0|0|0
42000|OBJECT|547|13675|25|10049|15|0|0|0|0
42000|OBJECT|548|13700|25|10071|22|0|0|0|0
42000|OBJECT|549|13725|25|10087|16|0|0|0|0
42000|OBJECT|550|13750|25|10109|22|0|0|0|0
42000|OBJECT|551|13775|25|10125|16|0|0|0|0
42000|OBJECT|552|13800|25|10147|22|0|0|0|0
42000|OBJECT|553|13825|25|10164|17|0|0|0|0
42000|OBJECT|554|13850|25|10186|22|0|0|0|0
42000|OBJECT|555|13875|25|10199|13|0|0|0|0
42000|OBJECT|556|13900|25|10207|8|0|0|0|0
42000|OBJECT|557|13925|25|10213|6|0|0|0|0
42000|OBJECT|558|13950|25|10222|9|0|0|0|0
42000|OBJECT|559|13975|25|10237|15|0|0|0|0
42000|OBJECT|560|14000|25|10255|18|0|0|0|0
42000|OBJECT|561|14025|25|10277|22|0|0|0|0
42000|OBJECT|562|14050|25|10293|16|0|0|0|0
42000|OBJECT|563|14075|25|10315|22|0|0|0|0
42000|OBJECT|564|14100|25|10332|17|0|0|0|0
42000|OBJECT|565|14125|25|10353|21|0|0|0|0
42000|OBJECT|566|14150|25|10369|16|0|0|0|0
42000|OBJECT|567|14175|25|10391|22|0|0|0|0
42000|OBJECT|568|14200|25|10407|16|0|0|0|0
42000|OBJECT|569|14225|25|10429|22|0|0|0|0
42000|OBJECT|570|14250|25|10444|15|0|0|0|0
42000|OBJECT|571|14275|25|10467|23|0|0|0|0
42000|OBJECT|572|14300|25|10483|16|0|0|0|0
42000|OBJECT|573|14325|25|10504|21|0|0|0|0
42000|OBJECT|574|14350|25|10520|16|0|0|0|0
42000|OBJECT|575|14375|25|10542|22|0|0|0|0
42000|OBJECT|576|14400|25|10557|15|0|0|0|0
42000|OBJECT|577|14425|25|10579|22|0|0|0|0
42000|OBJECT|578|14450|25|10595|16|0|0|0|0
42000|OBJECT|579|14475|25|10617|22|0|0|0|0
42000|OBJECT|580|14500|25|10633|16|0|0|0|0
42000|OBJECT|581|14525|25|10655|22|0|0|0|0
42000|OBJECT|582|14550|25|10671|16|0|0|0|0
42000|OBJECT|583|14575|25|10693|22|0|0|0|0
42000|OBJECT|584|14600|25|10710|17|0|0|0|0
42000|OBJECT|585|14625|25|10731|21|0|0|0|0
42000|OBJECT|586|14650|25|10748|17|0|0|0|0
42000|OBJECT|587|14675|25|10769|21|0|0|0|0
42000|OBJECT|588|14700|25|10788|19|0|0|0|0
42000|OBJECT|589|14725|25|10808|20|0|0|0|0
42000|OBJECT|590|14750|25|10826|18|0|0|0|0
42000|OBJECT|591|14775|25|10846|20|0|0|0|0
42000|OBJECT|592|14800|25|10864|18|0|0|0|0
42000|OBJECT|593|14825|25|10884|20|0|0|0|0
42000|OBJECT|594|14850|25|10902|18|0|0|0|0
42000|OBJECT|595|14875|25|10921|19|0|0|0|0
42000|OBJECT|596|14900|25|10940|19|0|0|0|0
42000|OBJECT|597|14925|25|10960|20|0|0|0|0
42000|OBJECT|598|14950|25|10981|21|0|0|0|0
42000|OBJECT|599|14975|25|10998|17|0|0|0|0
42000|OBJECT|600|15000|25|11019|21|0|0|0|0
42000|OBJECT|601|15025|25|11036|17|0|0|0|0
42000|OBJECT|602|15050|25|11057|21|0|0|0|0
42000|OBJECT|603|15075|25|11074|17|0|0|0|0
42000|OBJECT|604|15100|25|11095|21|0|0|0|0
42000|OBJECT|605|15125|25|11112|17|0|0|0|0
42000|OBJECT|606|15150|25|11133|21|0|0|0|0
42000|OBJECT|607|15175|25|11149|16|0|0|0|0
42000|OBJECT|608|15200|25|11172|23|0|0|0|0
42000|OBJECT|609|15225|25|11186|14|0|0|0|0
42000|OBJECT|610|15250|25|11208|22|0|0|0|0
42000|OBJECT|611|15275|25|11224|16|0|0|0|0
42000|OBJECT|612|15300|25|11246|22|0|0|0|0
42000|OBJECT|613|15325|25|11262|16|0|0|0|0
42000|OBJECT|614|15350|25|11284|22|0|0|0|0
42000|OBJECT|615|15375|25|11300|16|0|0|0|0
42000|OBJECT|616|15400|25|11322|22|0|0|0|0
42000|OBJECT|617|15425|25|11332|10|0|0|0|0
42000|OBJECT|618|15450|25|11339|7|0|0|0|0
42000|OBJECT|619|15475|25|11345|6|0|0|0|0
42000|OBJECT|620|15500|25|11354|9|0|0|0|0
42000|OBJECT|621|15525|25|11370|16|0|0|0|0
42000|OBJECT|622|15550|25|11392|22|0|0|0|0
42000|OBJECT|623|15575|25|11410|18|0|0|0|0
42000|OBJECT|624|15600|25|11430|20|0|0|0|0
42000|OBJECT|625|15625|25|11449|19|0|0|0|0
42000|OBJECT|626|15650|25|11467|18|0|0|0|0
42000|OBJECT|627|15675|25|11477|10|0|0|0|0
42000|OBJECT|628|15700|25|11495|18|0|0|0|0
42000|OBJECT|629|15725|25|11515|20|0|0|0|0
42000|OBJECT|630|15750|25|11533|18|0|0|0|0
42000|OBJECT|631|15775|25|11554|21|0|0|0|0
42000|OBJECT|632|15800|25|11571|17|0|0|0|0
42000|OBJECT|633|15825|25|11592|21|0|0|0|0
42000|OBJECT|634|15850|25|11609|17|0|0|0|0
42000|OBJECT|635|15875|25|11631|22|0|0|0|0
42000|OBJECT|636|15900|25|11647|16|0|0|0|0
42000|OBJECT|637|15925|25|11669|22|0|0|0|0
42000|OBJECT|638|15950|25|11686|17|0|0|0|0
42000|OBJECT|639|15975|25|11707|21|0|0|0|0
42000|OBJECT|640|16000|25|11724|17|0|0|0|0
42000|OBJECT|641|16025|25|11745|21|0|0|0|0
42000|OBJECT|642|16050|25|11762|17|0|0|0|0
42000|OBJECT|643|16075|25|11784|22|0|0|0|0
42000|OBJECT|644|16100|25|11800|16|0|0|0|0
42000|OBJECT|645|16125|25|11822|22|0|0|0|0
42000|OBJECT|646|16150|25|11838|16|0|0|0|0
42000|OBJECT|647|16175|25|11860|22|0|0|0|0
42000|OBJECT|648|16200|25|11876|16|0|0|0|0
42000|OBJECT|649|16225|25|11898|22|0|0|0|0
42000|OBJECT|650|16250|25|11915|17|0|0|0|0
42000|OBJECT|651|16275|25|11937|22|0|0|0|0
42000|OBJECT|652|16300|25|11954|17|0|0|0|0
42000|OBJECT|653|16325|25|11975|21|0|0|0|0
42000|OBJECT|654|16350|25|11992|17|0|0|0|0
42000|OBJECT|655|16375|25|12013|21|0|0|0|0
42000|OBJECT|656|16400|25|12030|17|0|0|0|0
42000|OBJECT|657|16425|25|12052|22|0|0|0|0
42000|OBJECT|658|16450|25|12068|16|0|0|0|0
42000|OBJECT|659|16475|25|12090|22|0|0|0|0
42000|OBJECT|660|16500|25|12108|18|0|0|0|0
42000|OBJECT|661|16525|25|12130|22|0|0|0|0
42000|OBJECT|662|16550|25|12151|21|0|0|0|0
42000|OBJECT|663|16575|25|12169|18|0|0|0|0
42000|OBJECT|664|16600|25|12191|22|0|0|0|0
42000|OBJECT|665|16625|25|12208|17|0|0|0|0
42000|OBJECT|666|16650|25|12230|22|0|0|0|0
42000|OBJECT|667|16675|25|12247|17|0|0|0|0
42000|OBJECT|668|16700|25|12269|22|0|0|0|0
42000|OBJECT|669|16725|25|12286|17|0|0|0|0
42000|OBJECT|670|16750|25|12308|22|0|0|0|0
42000|OBJECT|671|16775|25|12325|17|0|0|0|0
42000|OBJECT|672|16800|25|12347|22|0|0|0|0
42000|OBJECT|673|16825|25|12364|17|0|0|0|0
42000|OBJECT|674|16850|25|12387|23|0|0|0|0
42000|OBJECT|675|16875|25|12403|16|0|0|0|0
42000|OBJECT|676|16900|25|12426|23|0|0|0|0
42000|OBJECT|677|16925|25|12443|17|0|0|0|0
42000|OBJECT|678|16950|25|12465|22|0|0|0|0
42000|OBJECT|679|16975|25|12470|5|0|0|0|0
42000|OBJECT|680|17000|25|12479|9|0|0|0|0
42000|OBJECT|681|17025|25|12486|7|0|0|0|0
42000|OBJECT|682|17050|25|12500|14|0|0|0|0
42000|OBJECT|683|17075|25|12521|21|0|0|0|0
42000|OBJECT|684|17100|25|12539|18|0|0|0|0
42000|OBJECT|685|17125|25|12561|22|0|0|0|0
42000|OBJECT|686|17150|25|12578|17|0|0|0|0
42000|OBJECT|687|17175|25|12600|22|0|0|0|0
42000|OBJECT|688|17200|25|12616|16|0|0|0|0
42000|OBJECT|689|17225|25|12638|22|0|0|0|0
42000|OBJECT|690|17250|25|12655|17|0|0|0|0
42000|OBJECT|691|17275|25|12676|21|0|0|0|0
42000|OBJECT|692|17300|25|12693|17|0|0|0|0
42000|OBJECT|693|17325|25|12715|22|0|0|0|0
42000|OBJECT|694|17350|25|12732|17|0|0|0|0
42000|OBJECT|695|17375|25|12754|22|0|0|0|0
42000|OBJECT|696|17400|25|12772|18|0|0|0|0
42000|OBJECT|697|17425|25|12794|22|0|0|0|0
42000|OBJECT|698|17450|25|12811|17|0|0|0|0
42000|OBJECT|699|17475|25|12834|23|0|0|0|0
42000|OBJECT|700|17500|25|12851|17|0|0|0|0
42000|OBJECT|701|17525|25|12874|23|0|0|0|0
42000|OBJECT|702|17550|25|12891|17|0|0|0|0
42000|OBJECT|703|17575|25|12913|22|0|0|0|0
42000|OBJECT|704|17600|25|12930|17|0|0|0|0
42000|OBJECT|705|17625|25|12952|22|0|0|0|0
42000|OBJECT|706|17650|25|12969|17|0|0|0|0
42000|OBJECT|707|17675|25|12987|18|0|0|0|0
42000|OBJECT|708|17700|25|13005|18|0|0|0|0
42000|OBJECT|709|17725|25|13027|22|0|0|0|0
42000|OBJECT|710|17750|25|13044|17|0|0|0|0
42000|OBJECT|711|17775|25|13066|22|0|0|0|0
42000|OBJECT|712|17800|25|13086|20|0|0|0|0
42000|OBJECT|713|17825|25|13104|18|0|0|0|0
42000|OBJECT|714|17850|25|13125|21|0|0|0|0
42000|OBJECT|715|17875|25|13142|17|0|0|0|0
42000|OBJECT|716|17900|25|13152|10|0|0|0|0
42000|OBJECT|717|17925|25|13169|17|0|0|0|0
42000|OBJECT|718|17950|25|13191|22|0|0|0|0
42000|OBJECT|719|17975|25|13207|16|0|0|0|0
42000|OBJECT|720|18000|25|13230|23|0|0|0|0
42000|OBJECT|721|18025|25|13246|16|0|0|0|0
42000|OBJECT|722|18050|25|13269|23|0|0|0|0
42000|OBJECT|723|18075|25|13286|17|0|0|0|0
42000|OBJECT|724|18100|25|13308|22|0|0|0|0
42000|OBJECT|725|18125|25|13325|17|0|0|0|0
42000|OBJECT|726|18150|25|13347|22|0|0|0|0
42000|OBJECT|727|18175|25|13364|17|0|0|0|0
42000|OBJECT|728|18200|25|13386|22|0|0|0|0
42000|OBJECT|729|18225|25|13403|17|0|0|0|0
42000|OBJECT|730|18250|25|13425|22|0|0|0|0
42000|OBJECT|731|18275|25|13443|18|0|0|0|0
42000|OBJECT|732|18300|25|13465|22|0|0|0|0
42000|OBJECT|733|18325|25|13481|16|0|0|0|0
42000|OBJECT|734|18350|25|13503|22|0|0|0|0
42000|OBJECT|735|18375|25|13523|20|0|0|0|0
42000|OBJECT|736|18400|25|13542|19|0|0|0|0
42000|OBJECT|737|18425|25|13563|21|0|0|0|0
42000|OBJECT|738|18450|25|13580|17|0|0|0|0
42000|OBJECT|739|18475|25|13602|22|0|0|0|0
42000|OBJECT|740|18500|25|13608|6|0|0|0|0
42000|OBJECT|741|18525|25|13617|9|0|0|0|0
42000|OBJECT|742|18550|25|13623|6|0|0|0|0
42000|OBJECT|743|18575|25|13641|18|0|0|0|0
42000|OBJECT|744|18600|25|13657|16|0|0|0|0
42000|OBJECT|745|18625|25|13679|22|0|0|0|0
42000|OBJECT|746|18650|25|13695|16|0|0|0|0
42000|OBJECT|747|18675|25|13717|22|0|0|0|0
42000|OBJECT|748|18700|25|13733|16|0|0|0|0
42000|OBJECT|749|18725|25|13755|22|0|0|0|0
42000|OBJECT|750|18750|25|13772|17|0|0|0|0
42000|OBJECT|751|18775|25|13793|21|0|0|0|0
42000|OBJECT|752|18800|25|13812|19|0|0|0|0
42000|OBJECT|753|18825|25|13831|19|0|0|0|0
42000|OBJECT|754|18850|25|13850|19|0|0|0|0
42000|OBJECT|755|18875|25|13869|19|0|0|0|0
42000|OBJECT|756|18900|25|13888|19|0|0|0|0
42000|OBJECT|757|18925|25|13907|19|0|0|0|0
42000|OBJECT|758|18950|25|13926|19|0|0|0|0
42000|OBJECT|759|18975|25|13945|19|0|0|0|0
42000|OBJECT|760|19000|25|13964|19|0|0|0|0
42000|OBJECT|761|19025|25|13983|19|0|0|0|0
42000|OBJECT|762|19050|25|14004|21|0|0|0|0
42000|OBJECT|763|19075|25|14021|17|0|0|0|0
42000|OBJECT|764|19100|25|14042|21|0|0|0|0
42000|OBJECT|765|19125|25|14058|16|0|0|0|0
42000|OBJECT|766|19150|25|14079|21|0|0|0|0
42000|OBJECT|767|19175|25|14096|17|0|0|0|0
42000|OBJECT|768|19200|25|14118|22|0|0|0|0
42000|OBJECT|769|19225|25|14134|16|0|0|0|0
42000|OBJECT|770|19250|25|14156|22|0|0|0|0
42000|OBJECT|771|19275|25|14173|17|0|0|0|0
42000|OBJECT|772|19300|25|14195|22|0|0|0|0
42000|OBJECT|773|19325|25|14211|16|0|0|0|0
42000|OBJECT|774|19350|25|14233|22|0|0|0|0
42000|OBJECT|775|19375|25|14250|17|0|0|0|0
42000|OBJECT|776|19400|25|14271|21|0|0|0|0
42000|OBJECT|777|19425|25|14287|16|0|0|0|0
42000|OBJECT|778|19450|25|14309|22|0|0|0|0
42000|OBJECT|779|19475|25|14325|16|0|0|0|0
42000|OBJECT|780|19500|25|14347|22|0|0|0|0
42000|OBJECT|781|19525|25|14364|17|0|0|0|0
42000|OBJECT|782|19550|25|14386|22|0|0|0|0
42000|OBJECT|783|19575|25|14403|17|0|0|0|0
42000|OBJECT|784|19600|25|14425|22|0|0|0|0
42000|OBJECT|785|19625|25|14444|19|0|0|0|0
42000|OBJECT|786|19650|25|14463|19|0|0|0|0
42000|OBJECT|787|19675|25|14482|19|0|0|0|0
42000|OBJECT|788|19700|25|14501|19|0|0|0|0
42000|OBJECT|789|19725|25|14523|22|0|0|0|0
42000|OBJECT|790|19750|25|14539|16|0|0|0|0
42000|OBJECT|791|19775|25|14561|22|0|0|0|0
42000|OBJECT|792|19800|25|14577|16|0|0|0|0
42000|OBJECT|793|19825|25|14599|22|0|0|0|0
42000|OBJECT|794|19850|25|14616|17|0|0|0|0
42000|OBJECT|795|19875|25|14637|21|0|0|0|0
42000|OBJECT|796|19900|25|14653|16|0|0|0|0
42000|OBJECT|797|19925|25|14675|22|0|0|0|0
42000|OBJECT|798|19950|25|14692|17|0|0|0|0
42000|OBJECT|799|19975|25|14714|22|0|0|0|0
42000|OBJECT|800|20000|25|14729|15|0|0|0|0
42000|OBJECT|801|20025|25|14739|10|0|0|0|0
42000|OBJECT|802|20050|25|14746|7|0|0|0|0
42000|OBJECT|803|20075|25|14755|9|0|0|0|0
42000|OBJECT|804|20100|25|14766|11|0|0|0|0
42000|OBJECT|805|20125|25|14787|21|0|0|0|0
42000|OBJECT|806|20150|25|14795|8|0|0|0|0
42000|OBJECT|807|20175|25|14813|18|0|0|0|0
42000|OBJECT|808|20200|25|14830|17|0|0|0|0
42000|OBJECT|809|20225|25|14852|22|0|0|0|0
42000|OBJECT|810|20250|25|14870|18|0|0|0|0
42000|OBJECT|811|20275|25|14889|19|0|0|0|0
42000|OBJECT|812|20300|25|14908|19|0|0|0|0
42000|OBJECT|813|20325|25|14927|19|0|0|0|0
42000|OBJECT|814|20350|25|14945|18|0|0|0|0
42000|OBJECT|815|20375|25|14964|19|0|0|0|0
42000|OBJECT|816|20400|25|14983|19|0|0|0|0
42000|OBJECT|817|20425|25|15002|19|0|0|0|0
42000|OBJECT|818|20450|25|15020|18|0|0|0|0
42000|OBJECT|819|20475|25|15039|19|0|0|0|0
42000|OBJECT|820|20500|25|15058|19|0|0|0|0
42000|OBJECT|821|20525|25|15077|19|0|0|0|0
42000|OBJECT|822|20550|25|15096|19|0|0|0|0
42000|OBJECT|823|20575|25|15115|19|0|0|0|0
42000|OBJECT|824|20600|25|15136|21|0|0|0|0
42000|OBJECT|825|20625|25|15152|16|0|0|0|0
42000|OBJECT|826|20650|25|15174|22|0|0|0|0
42000|OBJECT|827|20675|25|15190|16|0|0|0|0
42000|OBJECT|828|20700|25|15212|22|0|0|0|0
42000|OBJECT|829|20725|25|15227|15|0|0|0|0
42000|OBJECT|830|20750|25|15249|22|0|0|0|0
42000|OBJECT|831|20775|25|15266|17|0|0|0|0
42000|OBJECT|832|20800|25|15288|22|0|0|0|0
42000|OBJECT|833|20825|25|15304|16|0|0|0|0
42000|OBJECT|834|20850|25|15326|22|0|0|0|0
42000|OBJECT|835|20875|25|15342|16|0|0|0|0
42000|OBJECT|836|20900|25|15364|22|0|0|0|0
42000|OBJECT|837|20925|25|15380|16|0|0|0|0
42000|OBJECT|838|20950|25|15402|22|0|0|0|0
42000|OBJECT|839|20975|25|15418|16|0|0|0|0
42000|OBJECT|840|21000|25|15440|22|0|0|0|0
42000|OBJECT|841|21025|25|15456|16|0|0|0|0
42000|OBJECT|842|21050|25|15479|23|0|0|0|0
42000|OBJECT|843|21075|25|15494|15|0|0|0|0
42000|OBJECT|844|21100|25|15516|22|0|0|0|0
42000|OBJECT|845|21125|25|15533|17|0|0|0|0
42000|OBJECT|846|21150|25|15552|19|0|0|0|0
42000|OBJECT|847|21175|25|15571|19|0|0|0|0
42000|OBJECT|848|21200|25|15590|19|0|0|0|0
42000|OBJECT|849|21225|25|15609|19|0|0|0|0
42000|OBJECT|850|21250|25|15628|19|0|0|0|0
42000|OBJECT|851|21275|25|15647|19|0|0|0|0
42000|OBJECT|852|21300|25|15666|19|0|0|0|0
42000|OBJECT|853|21325|25|15684|18|0|0|0|0
42000|OBJECT|854|21350|25|15703|19|0|0|0|0
42000|OBJECT|855|21375|25|15722|19|0|0|0|0
42000|OBJECT|856|21400|25|15741|19|0|0|0|0
42000|OBJECT|857|21425|25|15760|19|0|0|0|0
42000|OBJECT|858|21450|25|15779|19|0|0|0|0
42000|OBJECT|859|21475|25|15801|22|0|0|0|0
42000|OBJECT|860|21500|25|15818|17|0|0|0|0
42000|OBJECT|861|21525|25|15839|21|0|0|0|0
42000|OBJECT|862|21550|25|15850|11|0|0|0|0
42000|OBJECT|863|21575|25|15858|8|0|0|0|0
42000|OBJECT|864|21600|25|15865|7|0|0|0|0
42000|OBJECT|865|21625|25|15872|7|0|0|0|0
42000|OBJECT|866|21650|25|15888|16|0|0|0|0
42000|OBJECT|867|21675|25|15909|21|0|0|0|0
42000|OBJECT|868|21700|25|15925|16|0|0|0|0
42000|OBJECT|869|21725|25|15946|21|0|0|0|0
42000|OBJECT|870|21750|25|15962|16|0|0|0|0
42000|OBJECT|871|21775|25|15985|23|0|0|0|0
42000|OBJECT|872|21800|25|16001|16|0|0|0|0
42000|OBJECT|873|21825|25|16022|21|0|0|0|0
42000|OBJECT|874|21850|25|16038|16|0|0|0|0
42000|OBJECT|875|21875|25|16060|22|0|0|0|0
42000|OBJECT|876|21900|25|16075|15|0|0|0|0
42000|OBJECT|877|21925|25|16098|23|0|0|0|0
42000|OBJECT|878|21950|25|16114|16|0|0|0|0
42000|OBJECT|879|21975|25|16135|21|0|0|0|0
42000|OBJECT|880|22000|25|16153|18|0|0|0|0
42000|OBJECT|881|22025|25|16173|20|0|0|0|0
42000|OBJECT|882|22050|25|16191|18|0|0|0|0
42000|OBJECT|883|22075|25|16210|19|0|0|0|0
42000|OBJECT|884|22100|25|16228|18|0|0|0|0
42000|OBJECT|885|22125|25|16247|19|0|0|0|0
42000|OBJECT|886|22150|25|16265|18|0|0|0|0
42000|OBJECT|887|22175|25|16284|19|0|0|0|0
42000|OBJECT|888|22200|25|16303|19|0|0|0|0
42000|OBJECT|889|22225|25|16322|19|0|0|0|0
42000|OBJECT|890|22250|25|16341|19|0|0|0|0
42000|OBJECT|891|22275|25|16360|19|0|0|0|0
42000|OBJECT|892|22300|25|16381|21|0|0|0|0
42000|OBJECT|893|22325|25|16397|16|0|0|0|0
42000|OBJECT|894|22350|25|16419|22|0|0|0|0
42000|OBJECT|895|22375|25|16433|14|0|0|0|0
42000|OBJECT|896|22400|25|16445|12|0|0|0|0
42000|OBJECT|897|22425|25|16462|17|0|0|0|0
42000|OBJECT|898|22450|25|16483|21|0|0|0|0
42000|OBJECT|899|22475|25|16499|16|0|0|0|0
42000|OBJECT|900|22500|25|16521|22|0|0|0|0
42000|OBJECT|901|22525|25|16537|16|0|0|0|0
42000|OBJECT|902|22550|25|16559|22|0|0|0|0
42000|OBJECT|903|22575|25|16575|16|0|0|0|0
42000|OBJECT|904|22600|25|16597|22|0|0|0|0
42000|OBJECT|905|22625|25|16613|16|0|0|0|0
42000|OBJECT|906|22650|25|16634|21|0|0|0|0
42000|OBJECT|907|22675|25|16650|16|0|0|0|0
42000|OBJECT|908|22700|25|16672|22|0|0|0|0
42000|OBJECT|909|22725|25|16688|16|0|0|0|0
42000|OBJECT|910|22750|25|16709|21|0|0|0|0
42000|OBJECT|911|22775|25|16728|19|0|0|0|0
42000|OBJECT|912|22800|25|16747|19|0|0|0|0
42000|OBJECT|913|22825|25|16766|19|0|0|0|0
42000|OBJECT|914|22850|25|16786|20|0|0|0|0
42000|OBJECT|915|22875|25|16804|18|0|0|0|0
42000|OBJECT|916|22900|25|16824|20|0|0|0|0
42000|OBJECT|917|22925|25|16842|18|0|0|0|0
42000|OBJECT|918|22950|25|16862|20|0|0|0|0
42000|OBJECT|919|22975|25|16880|18|0|0|0|0
42000|OBJECT|920|23000|25|16899|19|0|0|0|0
42000|OBJECT|921|23025|25|16920|21|0|0|0|0
42000|OBJECT|922|23050|25|16937|17|0|0|0|0
42000|OBJECT|923|23075|25|16955|18|0|0|0|0
42000|OBJECT|924|23100|25|16963|8|0|0|0|0
42000|OBJECT|925|23125|25|16971|8|0|0|0|0
42000|OBJECT|926|23150|25|16977|6|0|0|0|0
42000|OBJECT|927|23175|25|16991|14|0|0|0|0
42000|OBJECT|928|23200|25|17007|16|0|0|0|0
42000|OBJECT|929|23225|25|17029|22|0|0|0|0
42000|OBJECT|930|23250|25|17046|17|0|0|0|0
42000|OBJECT|931|23275|25|17067|21|0|0|0|0
42000|OBJECT|932|23300|25|17085|18|0|0|0|0
42000|OBJECT|933|23325|25|17107|22|0|0|0|0
42000|OBJECT|934|23350|25|17125|18|0|0|0|0
42000|OBJECT|935|23375|25|17145|20|0|0|0|0
42000|OBJECT|936|23400|25|17167|22|0|0|0|0
42000|OBJECT|937|23425|25|17184|17|0|0|0|0
42000|OBJECT|938|23450|25|17205|21|0|0|0|0
42000|OBJECT|939|23475|25|17223|18|0|0|0|0
42000|OBJECT|940|23500|25|17244|21|0|0|0|0
42000|OBJECT|941|23525|25|17262|18|0|0|0|0
42000|OBJECT|942|23550|25|17283|21|0|0|0|0
42000|OBJECT|943|23575|25|17300|17|0|0|0|0
42000|OBJECT|944|23600|25|17321|21|0|0|0|0
42000|OBJECT|945|23625|25|17338|17|0|0|0|0
42000|OBJECT|946|23650|25|17360|22|0|0|0|0
42000|OBJECT|947|23675|25|17378|18|0|0|0|0
42000|OBJECT|948|23700|25|17400|22|0|0|0|0
42000|OBJECT|949|23725|25|17417|17|0|0|0|0
42000|OBJECT|950|23750|25|17439|22|0|0|0|0
42000|OBJECT|951|23775|25|17456|17|0|0|0|0
42000|OBJECT|952|23800|25|17478|22|0|0|0|0
42000|OBJECT|953|23825|25|17496|18|0|0|0|0
42000|OBJECT|954|23850|25|17517|21|0|0|0|0
42000|OBJECT|955|23875|25|17534|17|0|0|0|0
42000|OBJECT|956|23900|25|17556|22|0|0|0|0
42000|OBJECT|957|23925|25|17573|17|0|0|0|0
42000|OBJECT|958|23950|25|17595|22|0|0|0|0
42000|OBJECT|959|23975|25|17613|18|0|0|0|0
42000|OBJECT|960|24000|25|17634|21|0|0|0|0
42000|OBJECT|961|24025|25|17651|17|0|0|0|0
42000|OBJECT|962|24050|25|17673|22|0|0|0|0
42000|OBJECT|963|24075|25|17688|15|0|0|0|0
42000|OBJECT|964|24100|25|17710|22|0|0|0|0
42000|OBJECT|965|24125|25|17727|17|0|0|0|0
42000|OBJECT|966|24150|25|17749|22|0|0|0|0
42000|OBJECT|967|24175|25|17768|19|0|0|0|0
42000|OBJECT|968|24200|25|17787|19|0|0|0|0
42000|OBJECT|969|24225|25|17808|21|0|0|0|0
42000|OBJECT|970|24250|25|17825|17|0|0|0|0
42000|OBJECT|971|24275|25|17847|22|0|0|0|0
42000|OBJECT|972|24300|25|17864|17|0|0|0|0
42000|OBJECT|973|24325|25|17885|21|0|0|0|0
42000|OBJECT|974|24350|25|17902|17|0|0|0|0
42000|OBJECT|975|24375|25|17923|21|0|0|0|0
42000|OBJECT|976|24400|25|17940|17|0|0|0|0
42000|OBJECT|977|24425|25|17962|22|0|0|0|0
42000|OBJECT|978|24450|25|17979|17|0|0|0|0
42000|OBJECT|979|24475|25|18001|22|0|0|0|0
42000|OBJECT|980|24500|25|18018|17|0|0|0|0
42000|OBJECT|981|24525|25|18039|21|0|0|0|0
42000|OBJECT|982|24550|25|18057|18|0|0|0|0
